ticker,sector,industry
CATC,Financial Services,Banks—Regional
HZO,Consumer Cyclical,Specialty Retail
EGBN,Financial Services,Banks—Regional
CTSH,Technology,Information Technology Services
RH,Consumer Cyclical,Specialty Retail
DOX,Technology,Software—Infrastructure
CSGP,Real Estate,Real Estate Services
RSG,Industrials,Waste Management
EBAY,Consumer Cyclical,Internet Retail
GS,Financial Services,Capital Markets
SWBI,Industrials,Aerospace & Defense
PB,Financial Services,Banks—Regional
SNBR,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
GDEN,Consumer Cyclical,Resorts & Casinos
EFSC,Financial Services,Banks—Regional
NVDA,Technology,Semiconductors
AXL,Consumer Cyclical,Auto Parts
EWBC,Financial Services,Banks—Diversified
APTV,Consumer Cyclical,Auto Parts
KFY,Industrials,Staffing & Employment Services
MKSI,Technology,Scientific & Technical Instruments
BKNG,Consumer Cyclical,Travel Services
TREX,Industrials,Building Products & Equipment
CFFN,Financial Services,Banks—Regional
EXTR,Technology,Communication Equipment
HSII,Industrials,Staffing & Employment Services
CNX,Energy,Oil & Gas E&P
TOWN,Financial Services,Banks—Regional
WCC,Industrials,Industrial Distribution
FFIV,Technology,Software—Infrastructure
SKX,Consumer Cyclical,Footwear & Accessories
UTHR,Healthcare,Biotechnology
JNPR,Technology,Communication Equipment
ECPG,Financial Services,Mortgage Finance
ZD,Communication Services,Advertising Agencies
BMRN,Healthcare,Biotechnology
LII,Industrials,Building Products & Equipment
PRFT,Technology,Information Technology Services
FLWS,Consumer Cyclical,Specialty Retail
NTCT,Technology,Software—Infrastructure
BLK,Financial Services,Asset Management
TKO,Communication Services,Entertainment
AKAM,Technology,Software—Infrastructure
NEO,Healthcare,Diagnostics & Research
KTOS,Industrials,Aerospace & Defense
CHTR,Communication Services,Telecom Services
EXPE,Consumer Cyclical,Travel Services
ONTO,Technology,Semiconductor Equipment & Materials
A,Healthcare,Diagnostics & Research
TDY,Technology,Scientific & Technical Instruments
PKG,Consumer Cyclical,Packaging & Containers
AGEN,Healthcare,Biotechnology
SLAB,Technology,Semiconductors
EW,Healthcare,Medical Devices
EPC,Consumer Defensive,Household & Personal Products
RIGL,Healthcare,Biotechnology
HSTM,Healthcare,Health Information Services
DNUT,Consumer Defensive,Grocery Stores
MET,Financial Services,Insurance—Life
LPSN,Technology,Software—Application
EXEL,Healthcare,Biotechnology
ON,Technology,Semiconductors
FYBR,Communication Services,Telecom Services
CEVA,Technology,Semiconductors
RBBN,Communication Services,Telecom Services
NRG,Utilities,Utilities—Independent Power Producers
INSM,Healthcare,Biotechnology
BANC,Financial Services,Banks—Regional
VC,Consumer Cyclical,Auto Parts
ISRG,Healthcare,Medical Instruments & Supplies
CRL,Healthcare,Diagnostics & Research
MRVL,Technology,Semiconductors
BHLB,Financial Services,Banks—Regional
ENTG,Technology,Semiconductor Equipment & Materials
ACLS,Technology,Semiconductor Equipment & Materials
ILMN,Healthcare,Diagnostics & Research
BRKR,Healthcare,Medical Devices
PNFP,Financial Services,Banks—Regional
MCO,Financial Services,Financial Data & Stock Exchanges
TTMI,Technology,Electronic Components
ITGR,Healthcare,Medical Devices
TPR,Consumer Cyclical,Luxury Goods
TNET,Industrials,Staffing & Employment Services
EXAS,Healthcare,Diagnostics & Research
RGP,Industrials,Consulting Services
ALGN,Healthcare,Medical Devices
GRMN,Technology,Scientific & Technical Instruments
DVAX,Healthcare,Drug Manufacturers—Specialty & Generic
ACAD,Healthcare,Biotechnology
GPN,Industrials,Specialty Business Services
OIS,Energy,Oil & Gas Equipment & Services
NOG,Energy,Oil & Gas E&P
BTU,Energy,Thermal Coal
SYNA,Technology,Semiconductors
MDLZ,Consumer Defensive,Confectioners
OMCL,Healthcare,Health Information Services
PRU,Financial Services,Insurance—Life
ACN,Technology,Information Technology Services
FENC,Healthcare,Biotechnology
AXON,Industrials,Aerospace & Defense
BFH,Financial Services,Credit Services
WTW,Financial Services,Insurance Brokers
CCRN,Healthcare,Medical Care Facilities
BG,Consumer Defensive,Farm Products
PDFS,Technology,Software—Application
AMN,Healthcare,Medical Care Facilities
ZBH,Healthcare,Medical Devices
ABG,Consumer Cyclical,Auto & Truck Dealerships
XPO,Industrials,Trucking
ELV,Healthcare,Healthcare Plans
WW,Consumer Cyclical,Personal Services
CNC,Healthcare,Healthcare Plans
PFG,Financial Services,Asset Management
AAP,Consumer Cyclical,Specialty Retail
AYI,Industrials,Electrical Equipment & Parts
CORT,Healthcare,Biotechnology
APLD,Financial Services,Capital Markets
CCOI,Communication Services,Telecom Services
VRNT,Technology,Software—Infrastructure
JBLU,Industrials,Airlines
NFLX,Communication Services,Entertainment
CVGW,Consumer Defensive,Food Distribution
CPSI,Healthcare,Health Information Services
BYON,Consumer Cyclical,Internet Retail
ACM,Industrials,Engineering & Construction
RIOT,Financial Services,Capital Markets
TDG,Industrials,Aerospace & Defense
FORM,Technology,Semiconductors
RRGB,Consumer Cyclical,Restaurants
NPO,Industrials,Specialty Industrial Machinery
CME,Financial Services,Financial Data & Stock Exchanges
NXST,Communication Services,Entertainment
WYNN,Consumer Cyclical,Resorts & Casinos
NDAQ,Financial Services,Financial Data & Stock Exchanges
DKS,Consumer Cyclical,Specialty Retail
CRI,Consumer Cyclical,Apparel Retail
PFS,Financial Services,Banks—Regional
TCBI,Financial Services,Banks—Regional
PRAA,Financial Services,Credit Services
SAIA,Industrials,Trucking
HALO,Healthcare,Biotechnology
FBMS,Financial Services,Banks—Regional
MOH,Healthcare,Healthcare Plans
AXS,Financial Services,Insurance—Specialty
MODV,Healthcare,Medical Care Facilities
ATSG,Industrials,Airlines
LKQ,Consumer Cyclical,Auto Parts
SNX,Technology,Electronics & Computer Distribution
AEL,Financial Services,Insurance—Life
UTI,Consumer Defensive,Education & Training Services
TPX,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
HTH,Financial Services,Banks—Regional
AIZ,Financial Services,Insurance—Specialty
CMP,Basic Materials,Other Industrial Metals & Mining
VST,Utilities,Utilities—Independent Power Producers
CRM,Technology,Software—Application
AGO,Financial Services,Insurance—Specialty
CYTK,Healthcare,Biotechnology
MKTX,Financial Services,Capital Markets
BGS,Consumer Defensive,Packaged Foods
DPZ,Consumer Cyclical,Restaurants
MA,Financial Services,Credit Services
GOOGL,Communication Services,Internet Content & Information
MNKD,Healthcare,Biotechnology
TXRH,Consumer Cyclical,Restaurants
BECN,Industrials,Industrial Distribution
SFL,Industrials,Marine Shipping
WLK,Basic Materials,Specialty Chemicals
MRTX,Healthcare,Biotechnology
VVI,Industrials,Specialty Business Services
MPWR,Technology,Semiconductors
ENS,Industrials,Electrical Equipment & Parts
ORA,Utilities,Utilities—Renewable
BBW,Consumer Cyclical,Specialty Retail
BXC,Industrials,Industrial Distribution
LVS,Consumer Cyclical,Resorts & Casinos
KRNY,Financial Services,Banks—Regional
HURN,Industrials,Consulting Services
CNSL,Communication Services,Telecom Services
MOS,Basic Materials,Agricultural Inputs
CYRX,Industrials,Integrated Freight & Logistics
CE,Basic Materials,Chemicals
PBH,Healthcare,Drug Manufacturers—Specialty & Generic
DLB,Industrials,Specialty Business Services
WEX,Technology,Software—Infrastructure
XPEL,Consumer Cyclical,Auto Parts
HUN,Basic Materials,Chemicals
EXLS,Technology,Information Technology Services
AX,Financial Services,Banks—Regional
DXCM,Healthcare,Medical Devices
ZUMZ,Consumer Cyclical,Apparel Retail
BLDR,Industrials,Building Products & Equipment
ICE,Financial Services,Financial Data & Stock Exchanges
EVRI,Consumer Cyclical,Gambling
ATRC,Healthcare,Medical Instruments & Supplies
WAL,Financial Services,Banks—Regional
JRVR,Financial Services,Insurance—Specialty
GNK,Industrials,Marine Shipping
CF,Basic Materials,Agricultural Inputs
THS,Consumer Defensive,Packaged Foods
WBD,Communication Services,Entertainment
TROX,Basic Materials,Chemicals
IRBT,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
SPR,Industrials,Aerospace & Defense
RBC,Industrials,Tools & Accessories
AMSF,Financial Services,Insurance—Specialty
HOMB,Financial Services,Banks—Regional
CCO,Communication Services,Advertising Agencies
AMP,Financial Services,Asset Management
CROX,Consumer Cyclical,Footwear & Accessories
UAA,Consumer Cyclical,Apparel Manufacturing
LDOS,Technology,Information Technology Services
DHT,Energy,Oil & Gas Midstream
FNF,Financial Services,Insurance—Specialty
LYV,Communication Services,Entertainment
UEC,Energy,Uranium
HEES,Industrials,Rental & Leasing Services
CMG,Consumer Cyclical,Restaurants
FIS,Technology,Information Technology Services
CODI,Industrials,Conglomerates
MWA,Industrials,Specialty Industrial Machinery
ATEC,Healthcare,Medical Devices
DK,Energy,Oil & Gas Refining & Marketing
LUNA,Technology,Scientific & Technical Instruments
GOGO,Communication Services,Telecom Services
CUBI,Financial Services,Banks—Regional
POST,Consumer Defensive,Packaged Foods
SPLK,Technology,Software—Infrastructure
META,Communication Services,Internet Content & Information
FANG,Energy,Oil & Gas E&P
PSX,Energy,Oil & Gas Refining & Marketing
GMED,Healthcare,Medical Devices
NOW,Technology,Software—Application
BLMN,Consumer Cyclical,Restaurants
PANW,Technology,Software—Infrastructure
FIVE,Consumer Cyclical,Specialty Retail
HOUS,Real Estate,Real Estate Services
PGTI,Industrials,Building Products & Equipment
CVLT,Technology,Software—Application
PTCT,Healthcare,Biotechnology
SEM,Healthcare,Medical Care Facilities
KBR,Industrials,Engineering & Construction
EHTH,Financial Services,Insurance Brokers
LMAT,Healthcare,Medical Instruments & Supplies
ICFI,Industrials,Consulting Services
TNL,Consumer Cyclical,Travel Services
EVR,Financial Services,Capital Markets
ALGT,Industrials,Airlines
FOLD,Healthcare,Biotechnology
WU,Financial Services,Credit Services
CELH,Consumer Defensive,Beverages—Non-Alcoholic
HBI,Consumer Cyclical,Apparel Manufacturing
FSLR,Technology,Solar
GSAT,Communication Services,Telecom Services
PRIM,Industrials,Engineering & Construction
AWI,Industrials,Building Products & Equipment
SBH,Consumer Cyclical,Specialty Retail
IPGP,Technology,Semiconductor Equipment & Materials
CPRX,Healthcare,Biotechnology
TAST,Consumer Cyclical,Restaurants
CLNE,Energy,Oil & Gas Refining & Marketing
AVAV,Industrials,Aerospace & Defense
SMCI,Technology,Computer Hardware
AVNW,Technology,Communication Equipment
EIG,Financial Services,Insurance—Specialty
PRTS,Consumer Cyclical,Internet Retail
HROW,Healthcare,Drug Manufacturers—Specialty & Generic
IBKR,Financial Services,Capital Markets
REI,Energy,Oil & Gas E&P
BR,Technology,Information Technology Services
BX,Financial Services,Asset Management
CNK,Communication Services,Entertainment
TTGT,Communication Services,Internet Content & Information
PODD,Healthcare,Medical Devices
INFN,Technology,Communication Equipment
JAZZ,Healthcare,Biotechnology
DFS,Financial Services,Credit Services
AMC,Communication Services,Entertainment
PRO,Technology,Software—Application
MASI,Healthcare,Medical Devices
ALSN,Consumer Cyclical,Auto Parts
G,Technology,Information Technology Services
MDXG,Healthcare,Biotechnology
TDC,Technology,Software—Infrastructure
MSCI,Financial Services,Financial Data & Stock Exchanges
LPLA,Financial Services,Capital Markets
TGH,Industrials,Rental & Leasing Services
CVI,Energy,Oil & Gas Refining & Marketing
ULTA,Consumer Cyclical,Specialty Retail
ENSG,Healthcare,Medical Care Facilities
NFBK,Financial Services,Banks—Regional
TITN,Industrials,Industrial Distribution
LRN,Consumer Defensive,Education & Training Services
FOR,Real Estate,Real Estate—Development
TNK,Energy,Oil & Gas Midstream
SATS,Technology,Communication Equipment
AWK,Utilities,Utilities—Regulated Water
V,Financial Services,Credit Services
ENOV,Industrials,Specialty Industrial Machinery
FN,Technology,Electronic Components
CLDX,Healthcare,Biotechnology
PM,Consumer Defensive,Tobacco
HI,Industrials,Specialty Industrial Machinery
SWI,Technology,Software—Infrastructure
ERII,Industrials,Pollution & Treatment Controls
KKR,Financial Services,Asset Management
CDNA,Healthcare,Diagnostics & Research
CDXS,Healthcare,Biotechnology
IPI,Basic Materials,Agricultural Inputs
HCI,Financial Services,Insurance—Property & Casualty
MRC,Energy,Oil & Gas Equipment & Services
IOVA,Healthcare,Biotechnology
SB,Industrials,Marine Shipping
TREE,Financial Services,Financial Conglomerates
JBT,Industrials,Specialty Industrial Machinery
ZWS,Industrials,Pollution & Treatment Controls
BERY,Consumer Cyclical,Packaging & Containers
MYRG,Industrials,Engineering & Construction
VRSK,Industrials,Consulting Services
AVGO,Technology,Semiconductors
MDRX,Healthcare,Health Information Services
GPRE,Basic Materials,Chemicals
SLCA,Energy,Oil & Gas Equipment & Services
ADUS,Healthcare,Medical Care Facilities
H,Consumer Cyclical,Lodging
FTNT,Technology,Software—Infrastructure
KAR,Consumer Cyclical,Auto & Truck Dealerships
DBRG,Real Estate,Real Estate Services
RCM,Healthcare,Health Information Services
IRDM,Communication Services,Telecom Services
VTNR,Energy,Oil & Gas Refining & Marketing
GNRC,Industrials,Specialty Industrial Machinery
CALX,Technology,Software—Application
ST,Technology,Scientific & Technical Instruments
SPSC,Technology,Software—Infrastructure
FIBK,Financial Services,Banks—Regional
APO,Financial Services,Asset Management
IRWD,Healthcare,Drug Manufacturers—Specialty & Generic
PLOW,Consumer Cyclical,Auto Parts
QNST,Communication Services,Advertising Agencies
STNG,Energy,Oil & Gas Midstream
GDOT,Financial Services,Credit Services
CHRD,Energy,Oil & Gas E&P
CRCT,Technology,Computer Hardware
CBOE,Financial Services,Financial Data & Stock Exchanges
MXL,Technology,Semiconductors
ENV,Technology,Software—Application
AOSL,Technology,Semiconductors
FLT,Technology,Software—Infrastructure
FAF,Financial Services,Insurance—Specialty
TSLA,Consumer Cyclical,Auto Manufacturers
AMRC,Industrials,Engineering & Construction
VPG,Technology,Scientific & Technical Instruments
VRA,Consumer Cyclical,Footwear & Accessories
BWXT,Industrials,Aerospace & Defense
WD,Financial Services,Mortgage Finance
CLAR,Consumer Cyclical,Leisure
EVTC,Technology,Software—Infrastructure
PACB,Healthcare,Medical Devices
TRGP,Energy,Oil & Gas Midstream
SAVE,Industrials,Airlines
CMRE,Industrials,Marine Shipping
BKU,Financial Services,Banks—Regional
PCRX,Healthcare,Drug Manufacturers—Specialty & Generic
BAH,Industrials,Consulting Services
REVG,Industrials,Farm & Heavy Construction Machinery
SUPN,Healthcare,Drug Manufacturers—Specialty & Generic
KOS,Energy,Oil & Gas E&P
AL,Industrials,Rental & Leasing Services
HII,Industrials,Aerospace & Defense
THR,Industrials,Specialty Industrial Machinery
SEAS,Consumer Cyclical,Leisure
GEVO,Basic Materials,Specialty Chemicals
SXC,Basic Materials,Coking Coal
ARMK,Industrials,Specialty Business Services
CLSK,Financial Services,Capital Markets
CHEF,Consumer Defensive,Food Distribution
MPC,Energy,Oil & Gas Refining & Marketing
Z,Communication Services,Internet Content & Information
HMST,Financial Services,Banks—Regional
MSBI,Financial Services,Banks—Regional
AMCX,Communication Services,Entertainment
ENPH,Technology,Solar
ASPN,Industrials,Building Products & Equipment
TSE,Basic Materials,Specialty Chemicals
PRLB,Industrials,Metal Fabrication
EPAM,Technology,Information Technology Services
CIVI,Energy,Oil & Gas E&P
MTSI,Technology,Semiconductors
CHUY,Consumer Cyclical,Restaurants
MTDR,Energy,Oil & Gas E&P
VTLE,Energy,Oil & Gas E&P
FBIN,Industrials,Building Products & Equipment
CG,Financial Services,Asset Management
XYL,Industrials,Specialty Industrial Machinery
ENVA,Financial Services,Credit Services
GO,Consumer Defensive,Grocery Stores
AXGN,Healthcare,Medical Devices
GWRE,Technology,Software—Application
NBHC,Financial Services,Banks—Regional
VAC,Consumer Cyclical,Resorts & Casinos
ACHC,Healthcare,Medical Care Facilities
PBF,Energy,Oil & Gas Refining & Marketing
YELP,Communication Services,Internet Content & Information
CPRI,Consumer Cyclical,Luxury Goods
TRIP,Consumer Cyclical,Travel Services
XPRO,Energy,Oil & Gas Equipment & Services
IGT,Consumer Cyclical,Gambling
GLNG,Energy,Oil & Gas Midstream
RCEL,Healthcare,Medical Devices
PLL,Basic Materials,Other Industrial Metals & Mining
